"Tanggal","Terakhir","Pembukaan","Tertinggi","Terendah","Vol.","Perubahan%"
"03/03/2020","1.280","1.275","1.290","1.275","34,50K","0,79%"
"02/03/2020","1.270","1.275","1.275","1.255","1,52M","-0,78%"
"28/02/2020","1.280","1.280","1.280","1.270","404,00K","0,00%"
"27/02/2020","1.280","1.290","1.290","1.270","747,20K","-0,78%"
"26/02/2020","1.290","1.290","1.290","1.275","1,21M","0,00%"
"25/02/2020","1.290","1.280","1.295","1.280","296,80K","-0,77%"
"24/02/2020","1.300","1.305","1.310","1.285","708,50K","0,00%"
"21/02/2020","1.300","1.295","1.300","1.285","1,23M","0,00%"
"20/02/2020","1.300","1.290","1.300","1.290","384,90K","0,00%"
"19/02/2020","1.300","1.300","1.300","1.280","1,49M","0,00%"
"18/02/2020","1.300","1.285","1.300","1.275","1,32M","0,00%"
"17/02/2020","1.300","1.300","1.300","1.280","380,90K","0,00%"
"14/02/2020","1.300","1.285","1.300","1.280","568,10K","0,00%"
"13/02/2020","1.300","1.285","1.300","1.280","191,50K","0,00%"
"12/02/2020","1.300","1.280","1.300","1.275","215,60K","0,00%"
"11/02/2020","1.300","1.300","1.300","1.295","233,90K","0,00%"
"10/02/2020","1.300","1.290","1.300","1.285","378,30K","0,00%"
"07/02/2020","1.300","1.290","1.320","1.275","282,90K","0,00%"
"06/02/2020","1.300","1.275","1.300","1.270","289,10K","0,00%"
"05/02/2020","1.300","1.300","1.300","1.275","29,90K","0,00%"
"04/02/2020","1.300","1.300","1.300","1.285","95,20K","0,00%"
"03/02/2020","1.300","1.300","1.315","1.295","335,80K","0,00%"
"31/01/2020","1.300","1.290","1.300","1.280","438,80K","0,39%"
"30/01/2020","1.295","1.280","1.295","1.280","25,50K","0,78%"
"29/01/2020","1.285","1.275","1.290","1.270","166,70K","0,00%"
"28/01/2020","1.285","1.300","1.300","1.275","272,00K","-1,15%"
"27/01/2020","1.300","1.300","1.300","1.260","659,60K","0,00%"
"24/01/2020","1.300","1.295","1.300","1.275","399,00K","0,39%"
"23/01/2020","1.295","1.280","1.295","1.270","380,00K","0,39%"
"22/01/2020","1.290","1.280","1.290","1.270","77,80K","0,78%"
"21/01/2020","1.280","1.280","1.280","1.275","117,50K","0,00%"
"20/01/2020","1.280","1.290","1.290","1.275","144,00K","0,00%"
"17/01/2020","1.280","1.280","1.280","1.265","2,59M","0,00%"
"16/01/2020","1.280","1.275","1.280","1.260","2,47M","0,39%"
"15/01/2020","1.275","1.295","1.295","1.275","407,80K","-1,16%"
"14/01/2020","1.290","1.295","1.295","1.285","243,20K","-0,77%"
"13/01/2020","1.300","1.300","1.300","1.295","1,01M","0,00%"
"10/01/2020","1.300","1.300","1.305","1.295","1,90M","-0,38%"
"09/01/2020","1.305","1.300","1.305","1.270","796,30K","0,38%"
"08/01/2020","1.300","1.285","1.300","1.285","122,20K","0,00%"
"07/01/2020","1.300","1.290","1.300","1.290","170,00K","0,00%"
"06/01/2020","1.300","1.295","1.300","1.285","154,20K","0,00%"
"03/01/2020","1.300","1.300","1.300","1.285","155,50K","0,00%"
"02/01/2020","1.300","1.305","1.305","1.300","61,90K","0,00%"
"30/12/2019","1.300","1.300","1.305","1.295","53,00K","0,00%"
"27/12/2019","1.300","1.300","1.305","1.300","1,91M","0,00%"
"26/12/2019","1.300","1.300","1.305","1.290","2,23M","0,00%"
"23/12/2019","1.300","1.300","1.305","1.300","1,98M","0,00%"
"20/12/2019","1.300","1.300","1.310","1.300","36,30K","0,00%"
"19/12/2019","1.300","1.305","1.310","1.300","520,60K","-0,38%"
"18/12/2019","1.305","1.305","1.305","1.300","3,17M","0,38%"
"17/12/2019","1.300","1.305","1.310","1.300","2,25M","-0,38%"
"16/12/2019","1.305","1.305","1.305","1.295","698,50K","0,00%"
"13/12/2019","1.305","1.325","1.325","1.285","718,30K","-1,51%"
"12/12/2019","1.325","1.300","1.325","1.300","56,60K","1,92%"
"11/12/2019","1.300","1.300","1.305","1.285","201,40K","0,00%"
"10/12/2019","1.300","1.300","1.305","1.290","221,00K","0,00%"
"09/12/2019","1.300","1.300","1.300","1.285","337,80K","0,00%"
"06/12/2019","1.300","1.305","1.305","1.285","40,70K","0,00%"
"05/12/2019","1.300","1.300","1.300","1.285","46,20K","0,00%"
"04/12/2019","1.300","1.285","1.300","1.275","427,50K","0,00%"
"03/12/2019","1.300","1.300","1.300","1.285","15,20K","0,00%"
"02/12/2019","1.300","1.300","1.330","1.285","33,00K","0,00%"
"29/11/2019","1.300","1.275","1.315","1.265","64,50K","0,00%"
"28/11/2019","1.300","1.290","1.300","1.265","59,20K","0,78%"
"27/11/2019","1.290","1.315","1.315","1.290","27,20K","-0,77%"
"26/11/2019","1.300","1.315","1.315","1.300","11,30K","-0,38%"
"25/11/2019","1.305","1.320","1.320","1.300","413,70K","-1,14%"
"22/11/2019","1.320","1.335","1.335","1.320","1,90K","-0,75%"
"21/11/2019","1.330","1.330","1.330","1.300","1,31M","0,00%"
"20/11/2019","1.330","1.325","1.330","1.305","3,34M","1,14%"
"19/11/2019","1.315","1.310","1.320","1.300","16,90K","-0,38%"
"18/11/2019","1.320","1.335","1.335","1.300","41,20K","-1,12%"
"15/11/2019","1.335","1.325","1.335","1.300","2,36M","0,75%"
"14/11/2019","1.325","1.325","1.330","1.300","132,90K","-0,38%"
"13/11/2019","1.330","1.320","1.335","1.320","3,65M","0,76%"
"12/11/2019","1.320","1.315","1.325","1.300","2,94M","0,38%"
"11/11/2019","1.315","1.305","1.315","1.300","866,40K","0,00%"
"08/11/2019","1.315","1.325","1.325","1.300","1,11M","-0,75%"
"07/11/2019","1.325","1.335","1.335","1.315","729,80K","-0,75%"
"06/11/2019","1.335","1.315","1.360","1.315","943,00K","1,52%"
"05/11/2019","1.315","1.325","1.330","1.305","1,06M","-0,75%"
"04/11/2019","1.325","1.315","1.325","1.300","187,80K","0,76%"
"01/11/2019","1.315","1.330","1.330","1.310","201,10K","-1,13%"
"31/10/2019","1.330","1.325","1.340","1.305","448,90K","1,14%"
"30/10/2019","1.315","1.280","1.340","1.280","147,60K","1,15%"
"29/10/2019","1.300","1.340","1.350","1.300","708,20K","-2,26%"
"28/10/2019","1.330","1.310","1.345","1.305","739,00K","2,31%"
"25/10/2019","1.300","1.320","1.320","1.295","161,90K","-1,52%"
"24/10/2019","1.320","1.350","1.355","1.315","516,00K","-1,86%"
"23/10/2019","1.345","1.320","1.395","1.300","2,92M","3,86%"
"22/10/2019","1.295","1.280","1.300","1.280","466,80K","1,17%"
"21/10/2019","1.280","1.280","1.285","1.265","253,40K","0,00%"
"18/10/2019","1.280","1.280","1.280","1.280","84,10K","0,00%"
"17/10/2019","1.280","1.270","1.280","1.270","1,20K","0,79%"
"16/10/2019","1.270","1.280","1.280","1.270","413,90K","-0,78%"
"15/10/2019","1.280","1.280","1.280","1.275","1,03M","0,00%"
"14/10/2019","1.280","1.275","1.280","1.275","179,60K","0,00%"
"11/10/2019","1.280","1.275","1.285","1.275","92,50K","0,79%"
"10/10/2019","1.270","1.275","1.290","1.270","201,50K","0,00%"
"09/10/2019","1.270","1.275","1.275","1.260","25,10K","0,00%"
"08/10/2019","1.270","1.275","1.275","1.260","14,70K","0,00%"
"07/10/2019","1.270","1.275","1.275","1.260","23,10K","0,00%"
"04/10/2019","1.270","1.280","1.280","1.260","80,20K","0,00%"
"03/10/2019","1.270","1.270","1.270","1.250","123,70K","0,00%"
"02/10/2019","1.270","1.270","1.270","1.250","117,10K","0,00%"
"01/10/2019","1.270","1.270","1.270","1.250","226,40K","0,00%"
"30/09/2019","1.270","1.270","1.270","1.250","36,70K","0,00%"
"27/09/2019","1.270","1.265","1.275","1.250","748,60K","-0,39%"
"26/09/2019","1.275","1.245","1.275","1.245","882,90K","2,41%"
"25/09/2019","1.245","1.245","1.250","1.230","565,50K","0,40%"
"24/09/2019","1.240","1.250","1.250","1.230","2,19M","-0,80%"
"23/09/2019","1.250","1.245","1.255","1.245","1,14M","0,40%"
"20/09/2019","1.245","1.255","1.260","1.240","2,71M","-0,80%"
"19/09/2019","1.255","1.270","1.270","1.250","2,41M","-1,18%"
"18/09/2019","1.270","1.280","1.280","1.265","712,60K","-0,39%"
"17/09/2019","1.275","1.290","1.290","1.270","976,10K","-1,16%"
"16/09/2019","1.290","1.285","1.290","1.270","829,80K","0,00%"
"13/09/2019","1.290","1.290","1.290","1.280","194,80K","0,00%"
"12/09/2019","1.290","1.290","1.290","1.280","76,80K","0,00%"
"11/09/2019","1.290","1.290","1.290","1.280","102,30K","0,00%"
"10/09/2019","1.290","1.285","1.290","1.275","149,20K","1,18%"
"09/09/2019","1.275","1.290","1.295","1.270","951,60K","-1,16%"
"06/09/2019","1.290","1.280","1.290","1.280","215,20K","0,78%"
"05/09/2019","1.280","1.285","1.290","1.280","337,40K","0,00%"
"04/09/2019","1.280","1.280","1.295","1.280","36,30K","-0,78%"
"03/09/2019","1.290","1.290","1.290","1.275","198,50K","0,00%"
"02/09/2019","1.290","1.290","1.290","1.280","135,40K","0,00%"
"30/08/2019","1.290","1.280","1.290","1.280","107,00K","0,00%"
"29/08/2019","1.290","1.285","1.290","1.275","191,20K","0,00%"
"28/08/2019","1.290","1.280","1.290","1.270","412,00K","0,78%"
"27/08/2019","1.280","1.295","1.295","1.275","1,05M","-1,16%"
"26/08/2019","1.295","1.320","1.320","1.290","12,40K","-1,52%"
"23/08/2019","1.315","1.290","1.315","1.280","586,10K","1,94%"
"22/08/2019","1.290","1.290","1.300","1.280","521,50K","0,00%"
"21/08/2019","1.290","1.290","1.290","1.280","478,80K","0,00%"
"20/08/2019","1.290","1.280","1.290","1.275","58,80K","0,78%"
"19/08/2019","1.280","1.285","1.295","1.280","1,06M","-0,39%"
"16/08/2019","1.285","1.290","1.290","1.280","2,30M","-0,39%"
"15/08/2019","1.290","1.280","1.300","1.275","1,22M","-0,39%"
"14/08/2019","1.295","1.295","1.305","1.290","635,40K","0,00%"
"13/08/2019","1.295","1.310","1.330","1.295","332,40K","-1,15%"
"12/08/2019","1.310","1.290","1.310","1.290","171,80K","1,55%"
"09/08/2019","1.290","1.285","1.295","1.280","58,10K","0,39%"
"08/08/2019","1.285","1.280","1.290","1.280","179,60K","0,39%"
"07/08/2019","1.280","1.275","1.280","1.270","169,50K","0,39%"
"06/08/2019","1.275","1.275","1.275","1.260","456,90K","-0,39%"
"05/08/2019","1.280","1.290","1.290","1.275","96,90K","-0,78%"
"02/08/2019","1.290","1.290","1.290","1.275","159,30K","0,00%"
"01/08/2019","1.290","1.290","1.295","1.280","795,10K","0,00%"
"31/07/2019","1.290","1.280","1.300","1.275","291,30K","0,00%"
"30/07/2019","1.290","1.275","1.295","1.270","498,30K","0,00%"
"29/07/2019","1.290","1.290","1.300","1.270","569,60K","0,00%"
"26/07/2019","1.290","1.280","1.310","1.275","1,38M","0,00%"
"25/07/2019","1.290","1.295","1.305","1.275","946,60K","0,00%"
"24/07/2019","1.290","1.290","1.300","1.275","401,60K","0,00%"
"23/07/2019","1.290","1.300","1.350","1.250","5,16M","0,00%"
"22/07/2019","1.290","1.280","1.300","1.255","732,00K","0,78%"
"19/07/2019","1.280","1.280","1.280","1.250","289,10K","0,39%"
"18/07/2019","1.275","1.275","1.275","1.270","67,10K","0,39%"
"17/07/2019","1.270","1.270","1.280","1.255","83,50K","0,00%"
"16/07/2019","1.270","1.270","1.290","1.265","175,60K","0,00%"
"15/07/2019","1.270","1.280","1.290","1.265","154,00K","-0,78%"
"12/07/2019","1.280","1.285","1.300","1.250","292,50K","-0,39%"
"11/07/2019","1.285","1.280","1.290","1.255","182,30K","1,58%"
"10/07/2019","1.265","1.265","1.360","1.245","1,28M","-0,39%"
"09/07/2019","1.270","1.270","1.275","1.260","1,54M","0,00%"
"08/07/2019","1.270","1.270","1.280","1.270","1,02M","0,00%"
"05/07/2019","1.270","1.260","1.280","1.260","33,30K","0,79%"
"04/07/2019","1.260","1.290","1.290","1.260","546,90K","0,00%"
"03/07/2019","1.260","1.290","1.290","1.245","8,51M","0,00%"
"02/07/2019","1.260","1.270","1.290","1.235","6,21M","-1,18%"
"01/07/2019","1.275","1.285","1.285","1.270","7,19M","-0,39%"
"28/06/2019","1.280","1.275","1.280","1.270","3,34M","0,39%"
"27/06/2019","1.275","1.280","1.280","1.270","1,05M","-0,39%"
"26/06/2019","1.280","1.285","1.285","1.275","3,74M","-0,39%"
"25/06/2019","1.285","1.290","1.290","1.280","1,40M","0,00%"
"24/06/2019","1.285","1.285","1.290","1.285","1,21M","0,00%"
"21/06/2019","1.285","1.290","1.300","1.285","10,86M","-0,39%"
"20/06/2019","1.290","1.290","1.300","1.290","135,10K","0,00%"
"19/06/2019","1.290","1.290","1.300","1.285","1,78M","0,00%"
"18/06/2019","1.290","1.295","1.295","1.285","1,28M","-0,39%"
"17/06/2019","1.295","1.300","1.300","1.290","4,72M","-0,38%"
"14/06/2019","1.300","1.310","1.310","1.285","6,65M","-0,76%"
"13/06/2019","1.310","1.305","1.310","1.300","203,30K","1,16%"
"12/06/2019","1.295","1.310","1.310","1.285","4,01M","-1,15%"
"11/06/2019","1.310","1.315","1.315","1.295","2,71M","-0,38%"
"10/06/2019","1.315","1.315","1.320","1.300","1,39M","0,00%"
"31/05/2019","1.315","1.310","1.315","1.290","840,60K","0,77%"
"29/05/2019","1.305","1.300","1.320","1.300","265,60K","0,00%"
"28/05/2019","1.305","1.305","1.305","1.295","36,90K","0,38%"
"27/05/2019","1.300","1.300","1.300","1.295","29,90K","0,00%"
"24/05/2019","1.300","1.305","1.315","1.300","233,90K","-0,38%"
"23/05/2019","1.305","1.295","1.310","1.295","57,20K","0,38%"
"22/05/2019","1.300","1.300","1.310","1.295","141,50K","0,00%"
"21/05/2019","1.300","1.295","1.315","1.275","675,00K","0,00%"
"20/05/2019","1.300","1.320","1.320","1.295","449,80K","-1,14%"
"17/05/2019","1.315","1.300","1.320","1.300","2,48M","1,15%"
"16/05/2019","1.300","1.305","1.305","1.290","1,80M","0,00%"
"15/05/2019","1.300","1.300","1.300","1.290","1,59M","0,00%"
"14/05/2019","1.300","1.295","1.300","1.290","2,07M","0,00%"
"13/05/2019","1.300","1.300","1.300","1.285","3,72M","0,00%"
"10/05/2019","1.300","1.300","1.300","1.290","5,13M","0,39%"
"09/05/2019","1.295","1.300","1.300","1.290","1,62M","-0,38%"
"08/05/2019","1.300","1.295","1.300","1.285","931,60K","0,39%"
"07/05/2019","1.295","1.295","1.300","1.290","101,10K","0,00%"
"06/05/2019","1.295","1.295","1.300","1.290","222,30K","-0,38%"
"03/05/2019","1.300","1.300","1.300","1.290","86,80K","0,39%"
"02/05/2019","1.295","1.300","1.300","1.290","816,70K","-0,38%"
"30/04/2019","1.300","1.300","1.305","1.295","250,90K","0,00%"
"29/04/2019","1.300","1.300","1.305","1.295","907,50K","0,00%"
"26/04/2019","1.300","1.300","1.310","1.295","1,79M","0,00%"
"25/04/2019","1.300","1.305","1.310","1.295","1,90M","0,00%"
"24/04/2019","1.300","1.310","1.310","1.290","2,88M","-0,76%"
"23/04/2019","1.310","1.300","1.310","1.290","1,15M","0,77%"
"22/04/2019","1.300","1.300","1.300","1.270","1,31M","0,00%"
"18/04/2019","1.300","1.300","1.300","1.290","281,60K","0,78%"
"16/04/2019","1.290","1.265","1.290","1.265","180,70K","0,00%"
"15/04/2019","1.290","1.290","1.300","1.265","337,00K","0,00%"
"12/04/2019","1.290","1.265","1.290","1.255","675,60K","0,39%"
"11/04/2019","1.285","1.285","1.295","1.280","76,50K","0,39%"
"10/04/2019","1.280","1.300","1.305","1.270","317,20K","0,39%"
"09/04/2019","1.275","1.265","1.285","1.265","538,90K","0,79%"
"08/04/2019","1.265","1.260","1.270","1.255","403,70K","0,40%"
"05/04/2019","1.260","1.300","1.300","1.260","11,56M","-3,08%"
"04/04/2019","1.300","1.300","1.305","1.230","2,26M","-0,38%"
"02/04/2019","1.305","1.310","1.310","1.305","621,90K","-0,38%"
"01/04/2019","1.310","1.310","1.315","1.305","349,80K","-0,38%"
"29/03/2019","1.315","1.315","1.320","1.310","766,80K","0,00%"
"28/03/2019","1.315","1.310","1.315","1.310","1,88M","0,38%"
"27/03/2019","1.310","1.300","1.310","1.295","666,90K","0,77%"
"26/03/2019","1.300","1.270","1.300","1.270","1,07M","1,56%"
"25/03/2019","1.280","1.240","1.280","1.235","1,48M","3,23%"
"22/03/2019","1.240","1.230","1.240","1.230","671,40K","0,81%"
"21/03/2019","1.230","1.210","1.230","1.210","685,40K","0,82%"
"20/03/2019","1.220","1.190","1.220","1.190","1,06M","2,09%"
"19/03/2019","1.195","1.195","1.205","1.195","22,80K","-0,42%"
"18/03/2019","1.200","1.205","1.205","1.190","9,84M","0,00%"
"15/03/2019","1.200","1.205","1.210","1.200","128,50K","-0,83%"
"14/03/2019","1.210","1.220","1.220","1.205","377,40K","-0,82%"
"13/03/2019","1.220","1.225","1.225","1.210","127,60K","-0,41%"
"12/03/2019","1.225","1.220","1.230","1.195","707,10K","0,41%"
"11/03/2019","1.220","1.200","1.220","1.200","310,20K","1,67%"
"08/03/2019","1.200","1.200","1.200","1.200","859,60K","0,00%"
"06/03/2019","1.200","1.205","1.205","1.200","702,20K","-0,41%"
"05/03/2019","1.205","1.205","1.205","1.200","996,90K","0,42%"
"04/03/2019","1.200","1.210","1.220","1.200","484,60K","-0,41%"
"01/03/2019","1.205","1.170","1.205","1.170","898,40K","3,43%"
"28/02/2019","1.165","1.200","1.205","1.165","24,51M","-2,92%"
"27/02/2019","1.200","1.205","1.205","1.190","2,11M","0,00%"
"26/02/2019","1.200","1.205","1.210","1.200","1,78M","-0,41%"
"25/02/2019","1.205","1.200","1.210","1.200","1,36M","0,42%"
"22/02/2019","1.200","1.200","1.210","1.195","1,98M","-0,41%"
"21/02/2019","1.205","1.195","1.210","1.195","1,39M","0,84%"
"20/02/2019","1.195","1.195","1.200","1.190","2,67M","0,00%"
"19/02/2019","1.195","1.200","1.210","1.195","542,50K","-0,42%"
"18/02/2019","1.200","1.205","1.210","1.195","2,09M","0,00%"
"15/02/2019","1.200","1.210","1.215","1.200","154,70K","0,00%"
"14/02/2019","1.200","1.205","1.210","1.195","2,41M","-0,41%"
"13/02/2019","1.205","1.200","1.215","1.195","410,80K","0,42%"
"12/02/2019","1.200","1.230","1.230","1.200","529,70K","-1,64%"
"11/02/2019","1.220","1.230","1.235","1.220","314,20K","-0,81%"
"08/02/2019","1.230","1.230","1.240","1.225","1,02M","0,00%"
"07/02/2019","1.230","1.230","1.235","1.215","361,00K","0,00%"
"06/02/2019","1.230","1.215","1.235","1.210","3,03M","1,65%"
"04/02/2019","1.210","1.230","1.230","1.205","194,60K","-1,63%"
"01/02/2019","1.230","1.220","1.235","1.220","1,70M","0,82%"
"31/01/2019","1.220","1.225","1.230","1.220","25,50K","-0,41%"
"30/01/2019","1.225","1.215","1.230","1.205","1,44M","0,82%"
"29/01/2019","1.215","1.210","1.220","1.200","329,10K","1,25%"
"28/01/2019","1.200","1.225","1.230","1.200","315,10K","-2,04%"
"25/01/2019","1.225","1.210","1.230","1.205","766,50K","1,66%"
"24/01/2019","1.205","1.230","1.240","1.190","471,70K","-2,03%"
"23/01/2019","1.230","1.225","1.230","1.220","143,80K","0,41%"
"22/01/2019","1.225","1.220","1.230","1.220","3,29M","0,41%"
"21/01/2019","1.220","1.210","1.220","1.200","699,60K","1,24%"
"18/01/2019","1.205","1.220","1.230","1.200","66,00K","-1,23%"
"17/01/2019","1.220","1.225","1.230","1.215","184,80K","-0,41%"
"16/01/2019","1.225","1.230","1.230","1.215","2,21M","0,41%"
"15/01/2019","1.220","1.190","1.235","1.190","1,43M","2,09%"
"14/01/2019","1.195","1.200","1.210","1.195","741,20K","-0,42%"
"11/01/2019","1.200","1.200","1.230","1.195","6,18M","0,00%"
"10/01/2019","1.200","1.220","1.240","1.200","839,40K","-1,64%"
"09/01/2019","1.220","1.200","1.230","1.200","2,20M","1,67%"
"08/01/2019","1.200","1.225","1.225","1.200","275,00K","-0,83%"
"07/01/2019","1.210","1.230","1.250","1.200","864,60K","-1,63%"
"04/01/2019","1.230","1.190","1.230","1.190","2,89M","1,65%"
"03/01/2019","1.210","1.210","1.220","1.190","3,82M","1,26%"
"02/01/2019","1.195","1.190","1.200","1.190","32,80K","-0,42%"
"28/12/2018","1.200","1.195","1.200","1.180","1,35M","0,00%"
"27/12/2018","1.200","1.210","1.210","1.200","141,30K","-0,83%"
"26/12/2018","1.210","1.210","1.215","1.210","762,00K","0,00%"
"21/12/2018","1.210","1.210","1.225","1.210","433,10K","0,00%"
"20/12/2018","1.210","1.190","1.220","1.185","6,58M","0,83%"
"19/12/2018","1.200","1.200","1.205","1.180","702,20K","0,00%"
"18/12/2018","1.200","1.195","1.200","1.195","273,60K","0,42%"
"17/12/2018","1.195","1.180","1.195","1.180","191,90K","0,00%"
"14/12/2018","1.195","1.205","1.205","1.190","40,20K","-1,24%"
"13/12/2018","1.210","1.195","1.210","1.175","421,60K","1,26%"
"12/12/2018","1.195","1.155","1.195","1.140","728,20K","3,46%"
"11/12/2018","1.155","1.150","1.160","1.135","170,00K","0,43%"
"10/12/2018","1.150","1.145","1.150","1.140","182,40K","0,44%"
"07/12/2018","1.145","1.120","1.145","1.110","160,00K","0,44%"
"06/12/2018","1.140","1.145","1.150","1.135","339,10K","0,44%"
"05/12/2018","1.135","1.145","1.150","1.130","694,80K","-0,44%"
"04/12/2018","1.140","1.110","1.140","1.110","839,70K","1,79%"
"03/12/2018","1.120","1.110","1.150","1.090","575,70K","-0,88%"
"30/11/2018","1.130","1.070","1.130","1.055","2,42M","5,61%"
"29/11/2018","1.070","1.070","1.075","1.065","514,90K","0,94%"
"28/11/2018","1.060","1.070","1.070","1.050","95,30K","-0,93%"
"27/11/2018","1.070","1.050","1.070","1.050","678,70K","1,90%"
"26/11/2018","1.050","1.050","1.060","1.030","681,10K","-0,47%"
"23/11/2018","1.055","1.060","1.070","1.055","103,30K","-0,47%"
"22/11/2018","1.060","1.070","1.070","1.055","3,30K","-0,47%"
"21/11/2018","1.065","1.050","1.070","1.050","261,40K","1,43%"
"19/11/2018","1.050","1.070","1.070","1.050","303,80K","-1,87%"
"16/11/2018","1.070","1.075","1.075","1.045","316,40K","0,00%"
"15/11/2018","1.070","1.065","1.075","1.060","513,00K","0,94%"
"14/11/2018","1.060","1.045","1.060","1.025","2,03M","1,92%"
"13/11/2018","1.040","1.050","1.050","980","420,70K","-0,95%"
"12/11/2018","1.050","1.045","1.055","1.040","1,85M","0,96%"
"09/11/2018","1.040","1.060","1.060","1.040","262,10K","-0,95%"
"08/11/2018","1.050","1.070","1.070","1.050","338,90K","-1,87%"
"07/11/2018","1.070","1.080","1.080","1.050","422,30K","-0,93%"
"06/11/2018","1.080","1.080","1.090","1.065","1,17M","0,00%"
"05/11/2018","1.080","1.080","1.090","1.070","426,40K","0,00%"
"02/11/2018","1.080","1.070","1.080","1.065","396,60K","0,93%"
"01/11/2018","1.070","1.045","1.070","1.045","125,80K","1,90%"
"31/10/2018","1.050","1.055","1.070","1.050","773,50K","0,00%"
"30/10/2018","1.050","1.060","1.070","1.045","107,60K","-0,47%"
"29/10/2018","1.055","1.060","1.060","1.030","171,40K","-0,47%"
"26/10/2018","1.060","1.080","1.080","1.050","1,34M","-1,85%"
"25/10/2018","1.080","1.080","1.080","1.055","89,60K","-0,92%"
"24/10/2018","1.090","1.100","1.100","1.085","175,10K","-0,91%"
"23/10/2018","1.100","1.090","1.100","1.080","474,70K","0,92%"
"22/10/2018","1.090","1.080","1.090","1.070","166,00K","0,93%"
"19/10/2018","1.080","1.070","1.080","1.040","300,50K","0,93%"
"18/10/2018","1.070","1.060","1.070","1.050","152,70K","0,94%"
"17/10/2018","1.060","1.060","1.080","1.035","272,50K","0,95%"
"16/10/2018","1.050","1.040","1.065","1.040","79,60K","1,94%"
"15/10/2018","1.030","1.020","1.030","1.020","124,40K","0,98%"
"12/10/2018","1.020","1.015","1.020","1.010","68,80K","0,99%"
"11/10/2018","1.010","1.010","1.015","1.000","401,80K","0,00%"
"10/10/2018","1.010","1.020","1.020","1.010","263,10K","-0,49%"
"09/10/2018","1.015","1.015","1.025","1.015","46,10K","0,00%"
"08/10/2018","1.015","1.015","1.025","1.010","233,50K","0,00%"
"05/10/2018","1.015","1.000","1.030","980","1,15M","-3,33%"
"04/10/2018","1.050","1.075","1.075","1.035","582,50K","-1,87%"
"03/10/2018","1.070","1.065","1.075","1.050","1,43M","0,47%"
"02/10/2018","1.065","1.075","1.075","1.050","1,93M","-0,47%"
"01/10/2018","1.070","1.110","1.110","1.055","4,17M","-2,73%"
"28/09/2018","1.100","1.075","1.100","1.065","3,20M","2,33%"
"27/09/2018","1.075","1.050","1.075","1.030","256,00K","2,38%"
"26/09/2018","1.050","1.035","1.050","1.010","826,90K","1,45%"
"25/09/2018","1.035","1.060","1.060","1.015","901,10K","-2,36%"
"24/09/2018","1.060","1.050","1.070","1.035","882,70K","0,95%"
"21/09/2018","1.050","1.020","1.065","1.015","3,22M","2,94%"
"20/09/2018","1.020","1.015","1.020","1.005","2,04M","0,49%"
"19/09/2018","1.015","1.015","1.015","995","3,28M","0,00%"
"18/09/2018","1.015","1.025","1.025","1.005","4,21M","-0,98%"
"17/09/2018","1.025","1.030","1.035","995","4,39M","0,00%"
"14/09/2018","1.025","1.000","1.025","965","8,01M","2,50%"
"13/09/2018","1.000","980","1.000","960","4,45M","2,04%"
"12/09/2018","980","960","980","940","1,33M","2,08%"
"10/09/2018","960","960","960","940","598,50K","0,00%"
"07/09/2018","960","935","960","915","17,73M","1,05%"
"06/09/2018","950","965","965","915","9,59M","0,00%"
"05/09/2018","950","950","950","935","5,29M","-1,55%"
"04/09/2018","965","990","990","960","449,80K","-2,03%"
"03/09/2018","985","965","985","945","350,20K","1,03%"
"31/08/2018","975","950","975","940","1,25M","2,09%"
"30/08/2018","955","940","955","925","1,25M","1,60%"
"29/08/2018","940","975","975","935","1,65M","-3,09%"
"28/08/2018","970","970","980","960","384,30K","1,57%"
"27/08/2018","955","940","955","935","335,60K","1,60%"
"24/08/2018","940","940","940","930","3,14M","0,00%"
"23/08/2018","940","940","950","920","3,54M","0,00%"
"21/08/2018","940","935","940","920","2,76M","0,53%"
"20/08/2018","935","940","940","925","2,71M","-0,53%"
"16/08/2018","940","940","940","925","1,74M","0,00%"
"15/08/2018","940","945","960","920","2,57M","-1,05%"
"14/08/2018","950","950","950","905","3,26M","0,00%"
"13/08/2018","950","995","1.000","935","2,60M","-4,04%"
"10/08/2018","990","935","1.025","935","7,35M","6,45%"
"09/08/2018","930","930","935","920","3,34M","0,00%"
"08/08/2018","930","930","930","915","5,41M","0,00%"
"07/08/2018","930","930","930","920","3,84M","0,00%"
"06/08/2018","930","925","935","920","1,24M","0,00%"
"03/08/2018","930","930","940","910","5,29M","0,00%"
"02/08/2018","930","950","950","930","511,40K","-2,11%"
"01/08/2018","950","950","950","915","7,09M","0,00%"
"31/07/2018","950","930","950","905","10,35M","2,15%"
"30/07/2018","930","945","950","925","6,56M","-2,11%"
"27/07/2018","950","950","980","935","2,33M","0,00%"
"26/07/2018","950","950","950","940","866,80K","0,00%"
"25/07/2018","950","950","950","935","3,93M","-1,04%"
"24/07/2018","960","965","965","935","4,93M","-0,52%"
"23/07/2018","965","950","965","935","2,92M","1,05%"
"20/07/2018","955","945","980","945","4,04M","0,53%"
"19/07/2018","950","960","965","935","4,86M","-1,55%"
"18/07/2018","965","970","995","950","2,32M","0,52%"
"17/07/2018","960","960","960","930","4,76M","0,00%"
"16/07/2018","960","960","960","935","4,22M","0,00%"
"13/07/2018","960","955","960","940","768,80K","0,52%"
"12/07/2018","955","950","955","930","302,20K","0,53%"
