"Tanggal","Terakhir","Pembukaan","Tertinggi","Terendah","Vol.","Perubahan%"
"10/12/2024","54.000","54.500","54.500","53.700","20,57M","1,12%"
"09/12/2024","53.400","53.500","54.600","53.200","26,13M","-1,29%"
"06/12/2024","54.100","53.900","54.400","52.700","22,81M","0,74%"
"05/12/2024","53.700","53.200","54.400","53.200","23,25M","1,13%"
"04/12/2024","53.100","52.000","53.400","52.000","28,69M","-0,93%"
"03/12/2024","53.600","53.100","54.400","53.100","23,12M","0,00%"
"02/12/2024","53.600","54.300","54.400","53.100","21,84M","-1,11%"
"29/11/2024","54.200","55.100","55.300","53.800","23,85M","-2,34%"
"28/11/2024","55.500","56.000","56.400","55.200","19,76M","-1,42%"
"27/11/2024","56.300","57.700","57.800","56.000","21,66M","-3,43%"
"26/11/2024","58.300","57.900","58.900","57.500","22,73M","0,69%"
"25/11/2024","57.900","57.400","57.900","56.700","33,95M","3,39%"
"22/11/2024","56.000","56.000","56.700","55.900","15,13M","-0,71%"
"21/11/2024","56.400","54.900","56.900","54.700","18,99M","1,99%"
"20/11/2024","55.300","56.100","56.500","54.800","20,74M","-1,78%"
"19/11/2024","56.300","56.500","57.500","55.900","31,44M","-0,71%"
"18/11/2024","56.700","57.000","57.500","55.900","47,68M","5,98%"
"15/11/2024","53.500","50.300","54.200","50.300","43,75M","7,21%"
"14/11/2024","49.900","50.200","51.800","49.900","45,26M","-1,38%"
"13/11/2024","50.600","52.000","53.000","50.500","50,82M","-4,53%"
"12/11/2024","53.000","54.600","54.600","53.000","32,86M","-3,64%"
"11/11/2024","55.000","56.700","56.800","55.000","29,59M","-3,51%"
"08/11/2024","57.000","58.000","58.300","57.000","13,45M","-0,87%"
"07/11/2024","57.500","56.900","58.100","56.800","16,95M","0,35%"
"06/11/2024","57.300","57.600","58.000","56.300","21,90M","-0,52%"
"05/11/2024","57.600","57.800","58.100","57.200","17,29M","-1,87%"
"04/11/2024","58.700","58.600","59.400","58.400","15,47M","0,69%"
"01/11/2024","58.300","59.000","59.600","58.100","18,83M","-1,52%"
"31/10/2024","59.200","58.500","61.200","58.300","34,90M","0,17%"
"30/10/2024","59.100","59.100","59.800","58.600","19,18M","-0,84%"
"29/10/2024","59.600","58.000","59.600","57.300","27,87M","2,58%"
"28/10/2024","58.100","55.700","58.500","55.700","27,57M","3,94%"
"25/10/2024","55.900","56.000","56.900","55.800","25,51M","-1,24%"
"24/10/2024","56.600","58.200","58.500","56.600","30,70M","-4,23%"
"23/10/2024","59.100","57.500","60.000","57.100","27,11M","2,43%"
"22/10/2024","57.700","58.800","58.900","57.700","26,88M","-2,20%"
"21/10/2024","59.000","59.000","59.600","58.500","18,33M","-0,34%"
"18/10/2024","59.200","59.900","60.100","59.100","14,17M","-0,84%"
"17/10/2024","59.700","59.400","60.100","59.100","23,00M","0,34%"
"16/10/2024","59.500","59.400","60.000","59.200","23,02M","-2,46%"
"15/10/2024","61.000","61.100","61.400","60.100","20,65M","0,33%"
"14/10/2024","60.800","59.500","61.200","59.400","20,37M","2,53%"
"11/10/2024","59.300","59.100","60.100","59.000","28,90M","0,68%"
"10/10/2024","58.900","60.100","60.200","58.900","44,60M","-2,32%"
"08/10/2024","60.300","60.000","61.000","59.900","27,03M","-1,15%"
"07/10/2024","61.000","60.200","61.900","59.500","34,79M","0,66%"
"04/10/2024","60.600","61.000","61.700","60.500","23,11M","-1,14%"
"02/10/2024","61.300","60.500","61.900","59.900","28,07M","-0,33%"
"30/09/2024","61.500","64.200","64.300","61.500","32,18M","-4,21%"
"27/09/2024","64.200","64.700","65.400","64.200","26,70M","-0,77%"
"26/09/2024","64.700","63.900","64.900","63.700","36,99M","4,02%"
"25/09/2024","62.200","63.800","64.200","62.200","28,28M","-1,58%"
"24/09/2024","63.200","62.800","63.400","62.400","26,24M","0,96%"
"23/09/2024","62.600","62.300","63.500","62.200","28,28M","-0,63%"
"20/09/2024","63.000","63.800","64.700","63.000","30,04M","-0,16%"
"19/09/2024","63.100","64.000","64.400","62.200","48,73M","-2,02%"
"13/09/2024","64.400","65.000","65.500","64.300","24,84M","-2,87%"
"12/09/2024","66.300","66.000","66.600","65.200","35,41M","2,16%"
"11/09/2024","64.900","65.100","65.500","64.200","35,57M","-1,96%"
"10/09/2024","66.200","67.000","67.300","66.000","30,47M","-1,93%"
"09/09/2024","67.500","66.900","68.200","66.600","22,56M","-2,03%"
"06/09/2024","68.900","69.100","69.700","68.000","18,71M","-0,14%"
"05/09/2024","69.000","70.100","71.200","69.000","25,41M","-1,43%"
"04/09/2024","70.000","69.800","71.100","69.800","27,03M","-3,45%"
"03/09/2024","72.500","74.100","74.300","72.500","16,12M","-2,55%"
"02/09/2024","74.400","74.500","74.700","73.500","12,46M","0,13%"
